species_name,cds_num_sequences,cds_tot_len,cds_compression_ratio_geco3,cds_compression_ratio_gz,ncrna_num_sequences,ncrna_tot_len,ncrna_compression_ratio_geco3,ncrna_compression_ratio_gz
pteropus_vampyrus,17053,27378438,23.578098209985537,27.848297992748893,4171,489549,14.332375308702499,19.63807504458185
pongo_abelii,38110,62190488,15.998597727678227,16.542393106804372,10782,2458743,15.605006297933539,21.202988681614958
pogona_vitticeps,35191,68903790,14.128383939403044,14.167374537743136,7867,6722770,19.53520646995212,23.33765694795449
propithecus_coquereli,32120,51865682,16.301239420702114,17.152345552884082,5294,657332,14.210931462335624,19.57823443860941
prolemur_simus,38056,60662101,15.662007816049762,15.997973759596624,5290,661743,13.93411037215354,19.31233122224187
pseudonaja_textilis,27955,51362991,15.081687902482157,16.333828767876852,751,317786,20.1966102974958,24.223848753563722
pundamilia_nyererei,32153,49655097,19.223639820902978,21.090060502751612,744,68248,20.46067284022975,24.917946313445082
pygocentrus_nattereri,37995,64930610,17.950909440093046,19.06868886646837,3319,435449,4.931231900865543,7.4164827568785325
rhinolophus_ferrumequinum,33717,59014606,15.90069583790833,16.722795709252043,2180,698251,17.988803453199495,22.13587950464804
saccharomyces_cerevisiae,6600,8762001,23.24995169482405,28.041459935921033,424,84277,14.52709517424683,18.223240029901397
rattus_norvegicus,45938,78477732,14.977909912075441,14.563332436773274,8137,8211374,16.61203106812575,20.721891366779786
rhinopithecus_bieti,43656,68085772,15.03931687812837,14.758068690180966,9659,3972575,17.426832721849177,21.391515578686366
rattus_norvegicus_shrspbbbutx,47739,82471908,14.563232852573266,14.318486483906739,8671,7301024,15.668062452609387,19.380500598272242
rattus_norvegicus_shrutx,47306,82045278,14.588380089345302,14.358314441935342,8583,7072157,16.16320169362756,19.895641457054758
rattus_norvegicus_wkybbb,48005,82619171,14.597989611878337,14.311735226682437,8682,7421004,15.38056036622538,19.07135476547378
rhinopithecus_roxellana,45897,74109074,14.607825217192701,14.15737835288564,7047,1207328,17.421032229849718,22.61647207718201
saimiri_boliviensis_boliviensis,40616,68193423,14.78916815775621,14.570792259540925,7937,1886336,14.661491908122413,20.051517863201465
salarias_fasciatus,56799,101374085,13.564523911609166,12.172980895462583,1196,611464,17.14262818416129,21.287434746771684
salvator_merianae,30893,60280633,15.351859360866365,15.934247074014635,5116,2902376,18.579536214467044,22.818855999360522
salmo_salar_gca931346935v2,70155,108709352,16.569848562798903,17.123547935415896,2496,356672,8.277913601291944,10.985443208325856
sciurus_vulgaris,33234,52365848,17.252649092973726,19.172850977224698,2415,307890,16.916755984280098,21.73698398778785
sander_lucioperca,61350,119499774,12.77936140699312,10.833043918560046,1402,890153,16.399652643983675,19.92646208011432
sarcophilus_harrisii,37215,72200421,14.334455196597814,14.077042570153434,6041,12651460,17.63009960905698,22.104215639934047
serinus_canaria,24281,46655483,15.213725254971639,15.983735502213106,2604,1972102,18.80120805110486,22.984358821196878
salmo_salar_gca923944775v1,104286,173990592,15.423306336011548,13.487119464482308,37249,55238107,11.985874171973345,15.47520084278051
seriola_dumerili,33187,56584553,18.65092404282137,19.85342890311425,526,60040,18.23784143904064,22.17854763491006
salmo_trutta,116557,239846645,13.883480838349854,10.313524293825331,5243,4453891,13.10449671983441,17.2295639924731
scleropages_formosus,68558,143833664,12.676095771293152,9.933901843729712,3904,4317355,18.02895522837478,22.22376895112864
scophthalmus_maximus,62641,131265321,12.55586538351588,9.786972600326022,13487,4010266,11.81387967780691,14.69052177586225
seriola_lalandi_dorsalis,33582,54166112,18.81118954965791,20.455658696714284,865,97717,14.212470706223074,17.414574741344904
sorex_araneus,13192,17609732,23.394433259972384,27.933287116464918,4558,632578,17.092753778980615,22.566545153324967
salmo_salar,146172,294737280,13.835377730295944,9.209883120316507,37429,52521510,10.250687765831561,14.218795308817283
spermophilus_dauricus,27607,40388247,18.421703224702966,20.77141897245503,3058,401742,16.873266922552286,21.717669549113612
salmo_salar_gca021399835v1,151347,308538825,13.949780550308377,8.980696999802213,50188,51471774,11.257682705865161,14.888325007022296
sphenodon_punctatus,25114,37408931,17.755329602976357,19.784347753748964,910,124162,19.439119859538344,24.089495981057006
stachyris_ruficeps,21620,43240034,16.498865380170606,17.87284441080689,642,384832,20.52713911525029,24.866435223682025
sphaeramia_orbicularis,58677,110527454,12.86921347161403,11.173131699930408,993,508584,17.462012174979943,21.285372721123746
stegastes_partitus,31466,50229730,19.19498870489648,20.942067576313868,461,47636,18.773616592493074,23.17574943320178
sinocyclocheilus_anshuiensis,102785,190250695,13.750347140650392,11.608309762022156,5875,3963691,17.480701699501804,21.52443265632967
strix_occidentalis_caurina,23602,36237036,17.736693475702594,19.90543597439923,479,136769,22.73175938992023,27.467481666167043
sparus_aurata,70047,144540325,12.810439578020874,9.946518385094263,3051,4273853,16.047112523523854,20.251492037746736
sinocyclocheilus_rhinocerous,99938,179656902,13.875470256077332,12.138242815742197,2200,357751,13.502128575461702,17.058792288491155
sinocyclocheilus_grahami,105618,193553035,13.55343872546354,11.219462923947434,6320,4956252,17.155988032892598,21.210685009559644
strigops_habroptila,24520,50302316,14.892218879146638,15.979852697040828,4495,7783189,19.776353882707976,26.489244961159237
struthio_camelus_australis,26224,54966604,13.492807378094524,13.743146656831847,8431,7541144,18.852471190047556,22.207612001574297
suricata_suricatta,37290,65284801,14.981522268866227,15.173036982987817,4656,2402105,18.328757485621985,22.35460148494758
sus_scrofa_landrace,48803,87246334,13.440481063651339,12.417663302620829,6671,14681340,19.35192564166486,24.449396308511346
sus_scrofa_bamei,48297,86694197,13.489368844376054,12.462764952999104,10782,27410656,20.07750927230636,24.822364703712307
sus_scrofa_hampshire,48735,87333020,13.514422150980238,12.430206810665656,10891,27340031,19.920313916249764,24.560107484881783
sus_scrofa_berkshire,49300,89672756,13.257633121033995,12.119412277236131,10745,27034148,19.998706820721704,24.824751273833375
sus_scrofa_jinhua,48533,87143924,13.445612111752048,12.352927784156243,10913,27393922,20.087689524705517,24.892883173135996
sus_scrofa,45916,79664828,13.966410622263567,13.550858353701587,13904,49897369,21.233452208672567,26.818888987914374
sus_scrofa_largewhite,48700,88105073,13.419389596328921,12.346171031491002,10747,26722043,20.013069360003648,24.803051173894154
sus_scrofa_meishan,48401,86485748,13.474399273276793,12.469248690547257,10490,26834122,20.154700794756767,25.01098787580976
sus_scrofa_usmarc,49601,88462139,13.14771057028137,12.359114445559586,8417,6488152,17.46845634935803,22.2680202313386
taeniopygia_guttata,32098,64932945,14.21413120874157,14.204735361995363,6639,17254935,18.613335836964904,25.19309982912135
terrapene_carolina_triunguis,32509,57831005,14.965646887858858,17.014131087640617,1029,287854,17.48316855072363,21.43100321690857
sus_scrofa_pietrain,49184,88605933,13.31263675085956,12.19605915102773,10789,27005973,20.023562935503193,24.848017881081343
sus_scrofa_rongchang,48738,88259778,13.402914972208519,12.325985003044082,10442,25801126,20.01911079384675,24.83717958665835
sus_scrofa_wuzhishan,46747,81054042,12.898288280305625,12.268871181032527,10259,26843532,19.5305148368702,24.820485620148645
sus_scrofa_tibetan,47030,83561054,13.15856188218976,12.375850357272899,13865,38548626,20.349150706435037,25.47696511932747
tupaia_belangeri,15475,20473324,23.488164403591718,27.962542867977863,3073,354700,16.1040315759797,20.974062588102623
takifugu_rubripes,52243,98892606,12.802394953572161,11.697702657365507,2681,3017523,14.875180735987762,19.684025606432826
tetraodon_nigroviridis,23118,37893630,19.983279511622403,22.529989869009643,813,87955,15.609118299130238,18.988118924450003
tursiops_truncatus,16611,27127090,23.53424565627939,27.821918974722315,3790,415935,13.884140550807217,18.148989625782875
vicugna_pacos,11806,16548597,23.70715777295199,27.89733171942008,2532,296642,16.57553549396242,21.414701896562185
theropithecus_gelada,36976,58198754,16.637079549847407,17.559015095065437,6181,1060890,16.98177944933028,22.564073560878132
urocitellus_parryii,30023,52180063,16.84182903343754,17.853360966620528,3717,1257741,19.658975894083124,23.78391099598407
ursus_americanus,33197,56938591,14.544731182406673,15.299323090028693,3899,1264381,19.97973712037748,24.473477535647877
ursus_maritimus,34052,62994956,13.849913634355108,14.060219361054877,6215,3627355,20.003528742017256,24.011683444272755
varanus_komodoensis,29181,56753973,14.800361201144455,15.577875050263001,610,265083,22.18361796116688,26.474349543350574
ursus_thibetanus_thibetanus,36405,66018090,15.196786214202804,15.804300003226388,2809,1257848,19.23738003319956,23.608178412653995
vombatus_ursinus,32889,59218507,15.464773537772574,16.915539596430555,3987,2006158,18.117566014242147,22.36563620612135
xiphophorus_couchianus,28029,36916708,19.2749255973745,21.64874235264965,303,35562,19.771103987402284,24.264664529554018
zosterops_lateralis_melanops,21605,39753807,15.8011080548839,17.03388558484474,462,154745,21.378396717179875,25.666742059517272
xiphophorus_maculatus,36613,65634600,16.965330785896462,17.823605232605974,397,49661,17.3697670203983,21.53802782867844
vulpes_vulpes,41026,82461290,13.210267508548556,12.497701648858513,12733,9731907,18.05542325877138,21.442354514896206
zonotrichia_albicollis,23611,49424454,14.196923652408987,14.49588497224471,6963,6015774,16.933182662779554,20.192198044673887
xenopus_tropicalis,49792,94278950,13.139508872341068,12.743978374812192,2023,346076,6.298327534992314,8.254834198268588
zalophus_californianus,40461,72603133,14.429612837782082,14.2937743471759,4067,1849904,18.24613601570676,22.443651130004582

